"","day","month","year","cases"
"43387","26","10","2020",2501
"43388","25","10","2020",3098
"43389","24","10","2020",3240
"43390","23","10","2020",2991
"43391","22","10","2020",2767
"43392","21","10","2020",3242
"43393","20","10","2020",2201
"43394","19","10","2020",3126
"43395","18","10","2020",3132
"43396","17","10","2020",2677
"43397","16","10","2020",2789
"43398","15","10","2020",2977
"43399","14","10","2020",2803
"43400","13","10","2020",1800
"43401","12","10","2020",3283
"43402","11","10","2020",2733
"43403","10","10","2020",4741
"43404","09","10","2020",2952
"43405","08","10","2020",2733
"43406","07","10","2020",2930
"43407","06","10","2020",1830
"43408","05","10","2020",3184
"43409","04","10","2020",3421
"43410","03","10","2020",3267
"43411","02","10","2020",3468
"43412","01","10","2020",3061
"43413","30","09","2020",3054
"43414","29","09","2020",3412
"43415","28","09","2020",5160
"43416","27","09","2020",5558
"43417","26","09","2020",5654
"43418","25","09","2020",6235
"43419","24","09","2020",6149
"43420","23","09","2020",3650
"43421","22","09","2020",4001
"43422","21","09","2020",6030
"43423","20","09","2020",6453
"43424","19","09","2020",6314
"43425","18","09","2020",5698
"43426","17","09","2020",6380
"43427","16","09","2020",4160
"43428","15","09","2020",4241
"43429","14","09","2020",6787
"43430","13","09","2020",6162
"43431","12","09","2020",6603
"43432","11","09","2020",7291
"43433","10","09","2020",6586
"43434","09","09","2020",4615
"43435","08","09","2020",1598
"43436","07","09","2020",6275
"43437","06","09","2020",6854
"43438","05","09","2020",6703
"43439","04","09","2020",6708
"43440","03","09","2020",6308
"43441","02","09","2020",5092
"43442","01","09","2020",4871
"43443","31","08","2020",7731
"43444","30","08","2020",9474
"43445","29","08","2020",7964
"43446","28","08","2020",8619
"43447","27","08","2020",5996
"43448","26","08","2020",6944
"43449","25","08","2020",6112
"43450","24","08","2020",9090
"43451","23","08","2020",9169
"43452","22","08","2020",9008
"43453","21","08","2020",8639
"43454","20","08","2020",9099
"43455","19","08","2020",7828
"43456","18","08","2020",5547
"43457","17","08","2020",10143
"43458","16","08","2020",9507
"43459","15","08","2020",8300
"43460","14","08","2020",9441
"43461","13","08","2020",8875
"43462","12","08","2020",6547
"43463","11","08","2020",5109
"43464","10","08","2020",7012
"43465","09","08","2020",7137
"43466","08","08","2020",8466
"43467","07","08","2020",7785
"43468","06","08","2020",7734
"43469","05","08","2020",6790
"43470","04","08","2020",4250
"43471","03","08","2020",6667
"43472","02","08","2020",7448
"43473","01","08","2020",7243
"43474","31","07","2020",6809
"43475","30","07","2020",5678
"43476","29","07","2020",5288
"43477","28","07","2020",4920
"43478","27","07","2020",4913
"43479","26","07","2020",3923
"43480","25","07","2020",4865
"43481","24","07","2020",4546
"43482","23","07","2020",4463
"43483","22","07","2020",4406
"43484","21","07","2020",4091
"43485","20","07","2020",4090
"43486","19","07","2020",3963
"43487","18","07","2020",3951
"43488","17","07","2020",3862
"43489","16","07","2020",3857
"43490","15","07","2020",3744
"43491","14","07","2020",3797
"43492","13","07","2020",3616
"43493","12","07","2020",3064
"43494","11","07","2020",3198
"43495","10","07","2020",3537
"43496","09","07","2020",3633
"43497","08","07","2020",3575
"43498","07","07","2020",2985
"43499","06","07","2020",3638
"43500","05","07","2020",3481
"43501","04","07","2020",3595
"43502","03","07","2020",3527
"43503","02","07","2020",3264
"43504","01","07","2020",2848
"43505","30","06","2020",2946
"43506","29","06","2020",3430
"43507","28","06","2020",3625
"43508","27","06","2020",3762
"43509","26","06","2020",3913
"43510","25","06","2020",3879
"43511","24","06","2020",5874
"43512","23","06","2020",0
"43513","22","06","2020",3598
"43514","21","06","2020",3413
"43515","20","06","2020",3537
"43516","19","06","2020",3480
"43517","18","06","2020",3752
"43518","17","06","2020",4164
"43519","16","06","2020",3256
"43520","15","06","2020",4604
"43521","14","06","2020",4383
"43522","13","06","2020",5961
"43523","12","06","2020",5965
"43524","11","06","2020",5087
"43525","10","06","2020",4040
"43526","09","06","2020",3181
"43527","08","06","2020",4757
"43528","07","06","2020",4358
"43529","06","06","2020",4202
"43530","05","06","2020",4284
"43531","04","06","2020",8875
"43532","03","06","2020",0
"43533","02","06","2020",5563
"43534","01","06","2020",8805
"43535","31","05","2020",7386
"43536","30","05","2020",6506
"43537","29","05","2020",5874
"43538","28","05","2020",6154
"43539","27","05","2020",5772
"43540","26","05","2020",4020
"43541","25","05","2020",4205
"43542","24","05","2020",4056
"43543","23","05","2020",2929
"43544","22","05","2020",4749
"43545","21","05","2020",4537
"43546","20","05","2020",4550
"43547","19","05","2020",2660
"43548","18","05","2020",3732
"43549","17","05","2020",4046
"43550","16","05","2020",3891
"43551","15","05","2020",4298
"43552","14","05","2020",4247
"43553","13","05","2020",3237
"43554","12","05","2020",1515
"43555","11","05","2020",2292
"43556","10","05","2020",3168
"43557","09","05","2020",3321
"43558","08","05","2020",3709
"43559","07","05","2020",3628
"43560","06","05","2020",3817
"43561","05","05","2020",1444
"43562","04","05","2020",3394
"43563","03","05","2020",2075
"43564","02","05","2020",3483
"43565","01","05","2020",3045
"43566","30","04","2020",2741
"43567","29","04","2020",2491
"43568","28","04","2020",1182
"43569","27","04","2020",2186
"43570","26","04","2020",3683
"43571","25","04","2020",734
"43572","24","04","2020",1664
"43573","23","04","2020",1413
"43574","22","04","2020",1512
"43575","21","04","2020",697
"43576","20","04","2020",1208
"43577","19","04","2020",931
"43578","18","04","2020",998
"43579","17","04","2020",1016
"43580","16","04","2020",1172
"43581","15","04","2020",2784
"43582","14","04","2020",0
"43583","13","04","2020",671
"43584","12","04","2020",951
"43585","11","04","2020",641
"43586","10","04","2020",914
"43587","09","04","2020",1388
"43588","08","04","2020",393
"43589","07","04","2020",280
"43590","06","04","2020",535
"43591","05","04","2020",151
"43592","04","04","2020",181
"43593","03","04","2020",91
"43594","02","04","2020",258
"43595","01","04","2020",115
"43596","31","03","2020",98
"43597","30","03","2020",181
"43598","29","03","2020",36
"43599","28","03","2020",55
"43600","27","03","2020",22
"43601","26","03","2020",142
"43602","25","03","2020",21
"43603","24","03","2020",32
"43604","23","03","2020",45
"43605","22","03","2020",55
"43606","21","03","2020",29
"43607","20","03","2020",89
"43608","19","03","2020",28
"43609","18","03","2020",31
"43610","17","03","2020",15
"43611","16","03","2020",28
"43612","15","03","2020",5
"43613","14","03","2020",16
"43614","13","03","2020",5
"43615","12","03","2020",6
"43616","11","03","2020",2
"43617","10","03","2020",2
"43618","09","03","2020",6
"43619","07","03","2020",1
"43620","05","12","2020",932
"43621","04","12","2020",1056
"43622","03","12","2020",1432
"43623","02","12","2020",1295
"43624","01","12","2020",1766
"43625","30","11","2020",2067
"43626","29","11","2020",1879
"43627","28","11","2020",1621
"43628","27","11","2020",1382
"43629","26","11","2020",1193
"43630","25","11","2020",1108
"43631","24","11","2020",1796
"43632","23","11","2020",1966
"43633","22","11","2020",1785
"43634","21","11","2020",1637
"43635","20","11","2020",1333
"43636","19","11","2020",1379
"43637","18","11","2020",1144
"43638","17","11","2020",1736
"43639","16","11","2020",1501
"43640","15","11","2020",1624
"43641","14","11","2020",1893
"43642","13","11","2020",1404
"43643","12","11","2020",1667
"43644","11","11","2020",1300
"43645","10","11","2020",2054
"43646","09","11","2020",2434
"43647","08","11","2020",2152
"43648","07","11","2020",2084
"43649","06","11","2020",1588
"43650","05","11","2020",976
"43651","04","11","2020",1761
"43652","03","11","2020",2287
"43653","02","11","2020",2384
"43654","01","11","2020",1796
"43655","31","10","2020",1998
"43656","30","10","2020",1755
"43657","29","10","2020",2036
"43658","28","10","2020",1514
"43659","27","10","2020",1602
"43660","26","10","2020",2209
"43661","25","10","2020",2020
"43662","24","10","2020",1911
"43663","23","10","2020",1645
"43664","22","10","2020",1468
"43665","21","10","2020",1606
"43666","20","10","2020",2551
"43667","19","10","2020",2280
"43668","18","10","2020",2588
"43669","17","10","2020",3052
"43670","16","10","2020",2162
"43671","15","10","2020",1823
"43672","14","10","2020",1897
"43673","13","10","2020",3475
"43674","12","10","2020",2415
"43675","11","10","2020",2156
"43676","10","10","2020",2901
"43677","09","10","2020",2232
"43678","08","10","2020",2804
"43679","07","10","2020",2071
"43680","06","10","2020",2265
"43681","05","10","2020",3167
"43682","04","10","2020",2652
"43683","03","10","2020",2599
"43684","02","10","2020",4776
"43685","01","10","2020",0
"43686","30","09","2020",2015
"43687","29","09","2020",3062
"43688","28","09","2020",2970
"43689","27","09","2020",1895
"43690","26","09","2020",2606
"43691","25","09","2020",2164
"43692","24","09","2020",2802
"43693","23","09","2020",1599
"43694","22","09","2020",3447
"43695","21","09","2020",3283
"43696","20","09","2020",3934
"43697","19","09","2020",3237
"43698","18","09","2020",3355
"43699","17","09","2020",3527
"43700","16","09","2020",3519
"43701","15","09","2020",4672
"43702","14","09","2020",3353
"43703","13","09","2020",4899
"43704","12","09","2020",4017
"43705","11","09","2020",3804
"43706","10","09","2020",3156
"43707","09","09","2020",3260
"43708","08","09","2020",1362
"43709","07","09","2020",2795
"43710","06","09","2020",6167
"43711","05","09","2020",0
"43712","04","09","2020",1963
"43713","03","09","2020",2176
"43714","02","09","2020",3445
"43715","01","09","2020",3423
"43716","31","08","2020",4265
"43717","30","08","2020",3587
"43718","29","08","2020",3963
"43719","28","08","2020",3220
"43720","27","08","2020",5197
"43721","26","08","2020",2912
"43722","25","08","2020",4651
"43723","24","08","2020",2352
"43724","23","08","2020",4884
"43725","22","08","2020",4343
"43726","21","08","2020",4248
"43727","20","08","2020",4561
"43728","19","08","2020",4739
"43729","18","08","2020",3221
"43730","17","08","2020",3335
"43731","16","08","2020",4258
"43732","15","08","2020",6134
"43733","14","08","2020",3777
"43734","13","08","2020",4211
"43735","12","08","2020",2900
"43736","11","08","2020",6725
"43737","10","08","2020",3028
"43738","09","08","2020",4131
"43739","08","08","2020",3294
"43740","07","08","2020",3480
"43741","06","08","2020",3387
"43742","05","08","2020",6263
"43743","04","08","2020",3145
"43744","03","08","2020",4953
"43745","02","08","2020",4878
"43746","01","08","2020",3980
"43747","31","07","2020",3888
"43748","30","07","2020",1813
"43749","29","07","2020",1633
"43750","28","07","2020",1592
"43751","27","07","2020",2036
"43752","26","07","2020",1968
"43753","25","07","2020",2054
"43754","24","07","2020",2121
"43755","23","07","2020",1505
"43756","22","07","2020",1866
"43757","21","07","2020",1442
"43758","20","07","2020",2152
"43759","19","07","2020",2303
"43760","18","07","2020",1735
"43761","17","07","2020",2416
"43762","16","07","2020",1305
"43763","15","07","2020",539
"43764","14","07","2020",747
"43765","13","07","2020",2037
"43766","12","07","2020",1308
"43767","11","07","2020",1160
"43768","10","07","2020",1395
"43769","09","07","2020",2486
"43770","08","07","2020",1540
"43771","07","07","2020",4503
"43772","06","07","2020",0
"43773","05","07","2020",1494
"43774","04","07","2020",1531
"43775","03","07","2020",294
"43776","02","07","2020",997
"43777","01","07","2020",1076
"43778","30","06","2020",983
"43779","29","06","2020",652
"43780","28","06","2020",730
"43781","27","06","2020",1004
"43782","26","06","2020",774
"43783","25","06","2020",470
"43784","24","06","2020",1143
"43785","23","06","2020",630
"43786","22","06","2020",652
"43787","21","06","2020",941
"43788","20","06","2020",660
"43789","19","06","2020",561
"43790","18","06","2020",457
"43791","17","06","2020",361
"43792","16","06","2020",490
"43793","15","06","2020",538
"43794","14","06","2020",605
"43795","13","06","2020",612
"43796","12","06","2020",443
"43797","11","06","2020",740
"43798","10","06","2020",518
"43799","09","06","2020",579
"43800","08","06","2020",555
"43801","07","06","2020",714
"43802","06","06","2020",244
"43803","05","06","2020",634
"43804","04","06","2020",751
"43805","03","06","2020",359
"43806","02","06","2020",552
"43807","01","06","2020",862
"43808","31","05","2020",590
"43809","30","05","2020",1046
"43810","29","05","2020",539
"43811","28","05","2020",380
"43812","27","05","2020",350
"43813","26","05","2020",284
"43814","25","05","2020",258
"43815","24","05","2020",180
"43816","23","05","2020",163
"43817","22","05","2020",213
"43818","21","05","2020",279
"43819","20","05","2020",224
"43820","19","05","2020",205
"43821","18","05","2020",208
"43822","17","05","2020",214
"43823","16","05","2020",215
"43824","15","05","2020",258
"43825","14","05","2020",268
"43826","13","05","2020",264
"43827","12","05","2020",292
"43828","11","05","2020",184
"43829","10","05","2020",147
"43830","09","05","2020",120
"43831","08","05","2020",339
"43832","07","05","2020",320
"43833","06","05","2020",199
"43834","05","05","2020",262
"43835","04","05","2020",295
"43836","03","05","2020",156
"43837","02","05","2020",284
"43838","01","05","2020",276
"43839","30","04","2020",254
"43840","29","04","2020",181
"43841","28","04","2020",198
"43842","27","04","2020",285
"43843","26","04","2020",102
"43844","25","04","2020",211
"43845","24","04","2020",271
"43846","23","04","2020",111
"43847","22","04","2020",140
"43848","21","04","2020",200
"43849","20","04","2020",172
"43850","19","04","2020",209
"43851","18","04","2020",218
"43852","17","04","2020",207
"43853","16","04","2020",230
"43854","15","04","2020",291
"43855","14","04","2020",284
"43856","13","04","2020",220
"43857","12","04","2020",352
"43858","11","04","2020",0
"43859","10","04","2020",206
"43860","09","04","2020",106
"43861","08","04","2020",104
"43862","07","04","2020",414
"43863","06","04","2020",152
"43864","05","04","2020",76
"43865","04","04","2020",385
"43866","03","04","2020",322
"43867","02","04","2020",227
"43868","01","04","2020",0
"43869","31","03","2020",666
"43870","30","03","2020",343
"43871","29","03","2020",272
"43872","28","03","2020",96
"43873","27","03","2020",71
"43874","26","03","2020",84
"43875","25","03","2020",90
"43876","24","03","2020",82
"43877","23","03","2020",0
"43878","22","03","2020",150
"43879","21","03","2020",0
"43880","20","03","2020",28
"43881","19","03","2020",15
"43882","18","03","2020",45
"43883","17","03","2020",2
"43884","16","03","2020",29
"43885","15","03","2020",47
"43886","14","03","2020",12
"43887","13","03","2020",3
"43888","12","03","2020",16
